Job_ID,Titre,Societe,Description,Categories,Annees_Experience,Niveau_Experience,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
113249,Active Travel recrute Agent.e de Billetterie,Active Travel,Active Travel recrute Agent.e de Billetterie Confirmé Conseiller.ère en Voyage Profil Vous avez une expérience dans le domaine de la billetterie (minimum 2 ans) et des voyages à l’étranger; Vous êtes titulaire… ...,IT / Informatique,,Confirmé,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/active-travel-recrute-agent-e-de-billetterie-confirme-113249/
127420,Industrial and Petroleum Engineering recrute Gestionnaire de Stock,Industrial and Petroleum Engineering,Industrial and Petroleum Engineering recrute Gestionnaire de Stock Principales responsabilités - Organisation du magasin : Assurer la mise en rayon des produits de manière attractive et conforme aux standards de l’entreprise. Veiller… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/industrial-and-petroleum-engineering-recrute-gestionnaire-de-stock-127420/
125912,BE4IC Automation recrute Ingénieur Etudes,BE4IC Automation,"BE4IC Automation recrute Ingénieur Etudes Mission En tant qu’ingénieur.e d’études, vos principales responsabilités seront les suivantes : - Analyser les cahiers des charges et définir les solutions techniques adaptées. - Rédaction des… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/be4ic-automation-recrute-ingenieur-detudes-125912/
130921,Stet recrute Technico Commercial,Stet,STET recrute Technico Commercial Missions principales : Prospection commerciale (téléphonique) Développement et suivi du portefeuille clients Élaboration des offres technico-commerciales Suivi des devis et des commandes clients Coordination avec les équipes techniques… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/stet-recrute-technico-commercial-130921/
130889,Imec International recrute Technicien Câblage Électrique et Automatismes,Imec International,"Imec International recrute Technicien Câblage Électrique et Automatismes Vos missions Rattaché(e) au Responsable technique, vous interviendrez principalement sur nos installations électriques et systèmes automatisés. Vos missions seront les suivantes : • Lecture… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/imec-international-recrute-technicien-cablage-electrique-et-automatismes-130889/
130622,Active Travel recrute Chef de Produit Croisières,Active Travel,"Active Travel recrute Chef de Produit Croisières Missions principales : En tant que Chef de Produit Croisières, vous serez en charge de : - Concevoir, développer et gérer les produits croisières (maritimes… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/active-travel-recrute-chef-de-produit-croisieres-130622/
130144,Pâtisserie Masmoudi recrute des Conseillers de Vente Ksar Hellal,Pâtisserie Masmoudi,"Pâtisserie Masmoudi recrute Des Conseillers de Vente Ksar Hellal Profil Jeunes, dynamiques, sérieux et Motivé Saisissez cette opportunité pour relancer votre carrière et faite de votre travail un plaisir toujours renouvelé Comment… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/patisserie-masmoudi-recrute-des-conseillers-de-vente-ksar-hellal-130144/
124296,Ideal Sanitaire recrute Responsable Juridique,Ideal Sanitaire,Ideal Sanitaire recrute Responsable Juridique Mission - Réalisation de la veille réglementaire - Information des responsables concernés des textes réglementaires applicable au sein de la société - Gestion des dossiers d’assurance -… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ideal-sanitaire-recrute-responsable-juridique-124296/
130950,Perspectives recrute Assistant.e Administratif.ve Pédagogique et Logistique,Perspectives,Perspectives recrute Assistant.e Administratif.ve Pédagogique et Logistique Executive Education / Formation Continue - Télétravail 100% Missions principales 1. Gestion administrative des formations A. Gestion des inscriptions & dossiers - Inscrire les apprenants… ...,Logistique / Transport,,,,,Télétravail,Teletravail,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/perspectives-recrute-assistant-e-administratif-ve-pedagogique-et-logistique-130950/
130903,Phoenix Distillery recrute Chauffeur,Phoenix Distillery,"Phoenix Distillery recrute Chauffeur Profil : Titulaire d’un permis de conduire valide Expérience souhaitée dans un poste similaire (chauffeur/livreur) Bonne connaissance des lieux et des routes du Grand Tunis Ponctuel, autonome et… ...",IT / Informatique,,,,Tunis,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/phoenix-distillery-recrute-chauffeur-130903/
130956,Aksys Services recrute Chauffeur / Livreur,Aksys Services,"Dans le cadre du développement de ses activités, une entreprise spécialisée dans la logistique et la livraison Aksys Services recrute Chauffeur / Livreur Sur tout le territoire tunisien. › Missions principales Assurer… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/aksys-services-recrute-chauffeur-livreur-130956/
128588,Cabinet Hassen Boughariou recrute Comptable,Cabinet Hassen Boughariou,"Cabinet Hassen Boughariou recrute Comptable Profil Avec une expérience de 2 ans ou plus, pour prendre en charge les tâches suivantes : - Saisie mensuelle des pièces comptables - Pointage des rapprochements… ...",Comptabilité / Finance,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cabinet-hassen-boughariou-recrute-comptable-128588/
130879,Otis Déménagement recrute Manager Centre d’Appel,Otis Déménagement,"Otis Déménagement recrute Manager Centre d’Appel Spécialiste en Déménagement Expérimenté, spécialisé dans la vente de prestations de déménagement opérées sur l’ensemble du territoire français. Profil orienté performance, capable de piloter une équipe… ...",IT / Informatique,,Manager,,,,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/otis-demenagement-recrute-manager-centre-dappel-specialiste-en-demenagement-130879/
130831,Arsenal Bache Sa recrute Responsable Marketing et Communication,Arsenal Bache Sa,"Arsenal Bache Sa recrute Responsable Marketing et Communication Profil Polyvalente et créative pour gérer la communication et le marketing digital de notre société. Le poste comprend la gestion complète des réseaux sociaux,… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/arsenal-bache-sa-recrute-responsable-marketing-communication-130831/
130841,Parc Dactivites Economiques de Zarzis recrute Directeur Administratif et Financier,Parc Dactivites Economiques de Zarzis,"Parc Dactivites Economiques de Zarzis recrute Directeur Administratif et Financier Rattaché à la Direction Générale, le Directeur Administratif et Financier (DAF) sera en charge des aspects administratifs et financières de la Société… ...",IT / Informatique,,Directeur,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/parc-dactivites-economiques-de-zarzis-recrute-directeur-administratif-et-financier-130841/
130860,Sheee recrute Technicien Supérieur en Électricité,Sheee,Sheee recrute Technicien Supérieur en Électricité Missions : Installation et maintenance des équipements électriques Réalisation de câblage et montage d’armoires électriques Lecture et interprétation des schémas électriques Diagnostic et dépannage des installations… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/sheee-recrute-technicien-superieur-en-electricite-130860/
128268,Clinique Zaghouan recrute Technicien en Anesthésie,Clinique Zaghouan,"Clinique Zaghouan recrute Technicien en Anesthésie Expérimenté(e) pour renforcer l’équipe d’anesthésie .. Missions principales : • Préparer le matériel et les produits nécessaires à l’anesthésie. • Assister le médecin anesthésiste avant, pendant… ...",IT / Informatique,,,,Zaghouan,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-zaghouan-recrute-technicien-en-anesthesie-128268/
77052,Imec International recrute Aide Comptable,Imec International,"Imec International recrute Aide comptable Profil: Titulaire d’un licence en comptabilité ou finance Maîtrise de la langue française Maîtrise les outils bureautiques (pack office) Attention soutenue, concentration Rigueur et méthode Ponctualité Sens… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/imec-international-recrute-aide-comptable-77052/
130869,Olfa Turki recrute Conseillère Clientèle,Olfa Turki,"Olfa Turki Design (OTD) incarne l’excellence de la haute couture à travers des créations exclusives pensées pour sublimer les moments d’exception. La marque se distingue par son sens du détail, son élégance… ...",Toutes offres Tunisie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/olfa-turki-recrute-conseillere-clientele-130869/
130874,Global Costumer Support recrute Graphic Designer,Global Costumer Support,"Global Costumer Support recrute Graphic Designer (H/F) Rattaché(e) au département Communication, vous participez à la création de supports visuels destinés à la communication interne et externe de l’entreprise. Missions : Création de… ...",Marketing / Communication,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/global-costumer-support-recrute-graphic-designer-h-f-130874/
130803,Maxtrade recrute Ingénieur d’Application / Field Application Engineer,Maxtrade,"Maxtrade recrute Ingénieur d’Application / Field Application Engineer (Fae) Missions Principales : Être le premier vis-à-vis technique des clients : - Accompagner techniquement les clients dans le choix, l’intégration et l’optimisation des… ...",Ingénierie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/maxtrade-recrute-ingenieur-dapplication-field-application-engineer-130803/
130880,Motos Stars offre Stage Comptabilité et Finance,,Motos Stars recrute Stage Comptabilité et Finance Missions: La saisie et le contrôle des pièces comptables Le classement et l’archivage des documents comptables L’établissement des factures clients et fournisseurs Le suivi des… ...,IT / Informatique,,Stage,,,Stage,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/motos-stars-offre-stage-comptabilite-et-finance-2-130880/
130883,Sastp recrute Responsable Logistique,Sastp,Sastp recrute Responsable Logistique - Chef Transport Profil Minimum 3 ans d’experience dans le terrain des chantiers (suivi les camions ou les engins dans les chantiers et suivi les chauffeurs et faire… ...,Hôtellerie / Restauration,3 ans d’exp,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/sastp-recrute-responsable-logistique-130883/
130854,GRG Oficina SARL recrute Modéliste,GRG Oficina SARL,"GRG OFICINA SARL recrute Modéliste Profil Modéliste expérimenté(e) qui maîtrise de la création, modification, gradation des patrons et traitement des placements tout en respectant les spécifications du client, en collaboration avec le… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/grg-oficina-sarl-recrute-unemodeliste-130854/
130886,Smedi Health Academy Offre Stage Marketing Digital,,Smedi Health Academy Offre Stage Marketing Digital Mission principale Stagiaire en Marketing Digital & Gestion de la Relation Client (CRM) pour participer activement à la mise en œuvre de notre stratégie digitale… ...,IT / Informatique,,Stage,,,Stage,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/smedi-health-academy-offre-stage-marketing-digital-130886/
130856,Darine Trade recrute Aide Magasinier,Darine Trade,Darine Trade recrute Aide Magasinier › Missions principales : * Rangement et organisation du stock * Manutention et gestion des marchandises * Réparation d’articles défectueux * Montage et démontage de lustres *… ...,Logistique / Transport,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/darine-trade-recrute-aide-magasinier-130856/
130895,Cadyou recrute des Techniciens Fraisage Programmeur,Cadyou,"Cadyou société Off-shore de conception et fabrication des machines et outillage spécial secteur automobile et divers. recrute Des Techniciens Fraisage Programmeur › Machiniste CNC Profil BTS, BTP, Bac ›2....) : Programeur ›… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cadyou-recrute-des-techniciens-fraisage-programmeur-130895/
130893,SPCF recrute Financier.e,SPCF,SPCF recrute Financier(E) Missions principales : - Suivi et contrôle des factures (clients et fournisseurs) - Élaboration et suivi des retenues à la source - Participation au suivi administratif général de l’entreprise… ...,Toutes offres Tunisie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/spcf-recrute-financier-e-130893/
130834,Reachline recrute des Téléconseillers Langue Italien,Reachline,"Reachline recrute Des Téléconseillers Langue Italien › Émission d’appels › Gestion des mails › Support via chat Profil recherché : Maîtrise de l’Italien Bonne communication et aisance relationnelle Sérieux(se), motivé(e) et orienté(e)… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/reachline-recrute-des-teleconseillers-langue-italien-130834/
130708,Etablissement Emile Zola recrute Professeur du Second Histoire Géographie,Etablissement Emile Zola,"Etablissement Emile Zola recrute Professeur du Second Histoire Géographie En vacation, disposant d’une solide expérience en classe au sein d’établissements d’enseignement français. Mission : Assurer un enseignement de qualité dans la discipline,… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/etablissement-emile-zola-recrute-professeur-du-second-histoire-geographie-130708/
130697,Précision Electronique recrute Docteur en Chimie – Pharmacien,Précision Electronique,"Précision Electronique recrute Docteur en Chimie - Pharmacien Directeur Commercial Analyse des besoins clients et identification des problématiques techniques. Proposition de solutions techniques adaptées, en collaboration avec les services techniques et analytiques.… ...",IT / Informatique,,Directeur,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/precision-electronique-recrute-docteur-en-chimie-pharmacien-130697/
130781,El Mazraa recrute Soudeur TIG,El Mazraa,El Mazraa recrute Soudeur Tig Missions : Réaliser des travaux de soudure TIG sur inox Maintenance et réparation des équipements industriels Fabrication et assemblage de pièces métalliques Respect des normes d’hygiène et… ...,Ingénierie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/el-mazraa-recrute-soudeur-tig-130781/
130817,Geofit Tunisie recrute Dessinateur Géomètre Topographe,Geofit Tunisie,"Geofit Tunisie recrute Dessinateur Géomètre Topographe Au sein du service topographie et sous la direction d’un responsable de service, vous serez chargé(e) de participer aux chantiers sous les aspects suivants: – Réalisation… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/geofit-tunisie-recrute-dessinateur-geometre-topographe-130817/
130760,Royal Tulip Korbous Bay recrute Directeur de Nuit,Royal Tulip Korbous Bay,"Royal Tulip Korbous Bay recrute Directeur de Nuit Mission Assure la gestion, la sécurité et la continuité des opérations d’un hôtel durant les heures nocturnes. Il supervise le personnel de nuit, gère… ...",IT / Informatique,,Directeur,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/royal-tulip-korbous-bay-recrute-directeur-de-nuit-130760/
112924,Collège Emile Zola recrute des Enseignants Histoire Géographie,Collège Emile Zola,Collège Emile Zola recrute Des Enseignants Histoire Géographie Profil – Formation supérieure : licence (bac+3) minimum – Excellente maîtrise de la langue française orale et écrite indispensable – Compétence pédagogique pour l’enseignement… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/college-emile-zola-recrute-des-enseignants-d-histoire-geographie-112924/
124899,Clinique Ezzahra recrute Technicien en Pédiatrie,Clinique Ezzahra,"Clinique Ezzahra recrute Technicien en Pédiatrie Mission - Etablir le projet de soins- Réaliser, contrôler des soins infirmiers et accompagnement du bébé et de son entourage - Surveiller l’évolution de l’état de… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-ezzahra-recrute-technicien-en-pediatrie-124899/
130820,Socobat recrute Métreur Vérificateur,Socobat,"Socobat recrute Métreur Vérificateur Descriptif du poste : Afin de renforcer son équipe d’encadrement, la SOCOBAT recrute un Métreur Vérificateur. Vous serez rattaché à la Direction Technique et chargé D’effectué les métrés… ...",Toutes offres Tunisie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/socobat-recrute-metreur-verificateur-130820/
130822,Bmc Sarl recrute Consultant Fonctionnel Logistique SAP SD / MM,Bmc Sarl,"Bmc Sarl recrute Consultant Fonctionnel Logistique SAP SD / MM Dans le cadre de la mise en place d’un Support Unifié N1/N2, notre client renforce son dispositif de support applicatif afin de… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/bmc-sarl-recrute-consultant-fonctionnel-logistique-sap-sd-mm-130822/
121889,Agrihouse And Irrigation recrute Ingénieur Agronome,Agrihouse And Irrigation,Agrihouse And Irrigation recrute Ingénieur Agronome - Production Végétale Profil Spécialise En Production Végétal Pour Notre Point de Vente Avenue de L’Environnement Menzel Bouzelfa Comment postuler : Cette opportunité vous intéresse et… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/agrihouse-and-irrigation-recrute-ingenieur-agronome-121889/
130766,Mayar des Services Informatiques recrute Consultant SAP PP,Mayar des Services Informatiques,Mayar des Services Informatiques recrute Consultant SAP PP – Tunisie (Cdi Ou Freelance) Vous êtes passionné(e) par les environnements industriels et les processus de fabrication ? Vous maîtrisez SAP PP et les… ...,IT / Informatique,,,,,CDI,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/mayar-des-services-informatiques-recrute-consultant-sap-pp-130766/
130483,Mecaform recrute Opérateur Régleur Presse / Outilleur,Mecaform,"Mecaform recrute Opérateur Régleur Presse / Outilleur Mission Opérateur Régleur Presse / Outilleur sera chargé de : • Monter, régler et démarrer les outillages sur presses mécaniques ou hydrauliques ; • Assurer… ...",Ingénierie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/mecaform-recrute-operateur-regleur-presse-outilleur-130483/
130804,3W WIT Web Agency recrute Graphiste,3W WIT Web Agency,"3W WIT est une agence web spécialisée dans la mise en place de solutions digitales sur-mesure, basée à Nabeul. 3W WIT Web Agency recrute Graphiste Expérimenté Profil recherché : - Expérience dans… ...",IT / Informatique,,,,Nabeul,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/3w-wit-web-agency-recrute-graphiste-130804/
130511,Hotel Steigenberger Marhaba Thalasso recrute Chef des Bars,Hotel Steigenberger Marhaba Thalasso,Hôtel Steigenberger Marhaba Thalasso recrute Chef des Bars Missions : Supervision des bars et du personnel bar Élaboration des cartes boissons et cocktails Contrôle de la qualité du service et des coûts… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hotel-steigenberger-marhaba-thalasso-recrute-chef-des-bars-130511/
130553,Enpal recrute Account Manager,Enpal,Enpal recrute Account Manager › Supporto Clienti Post Vendita › Settore Fotovoltaico › Italiano Fluente Obbligatorio (C1/C2) Descrizione dell’azienda Enpal é il green unicorn 1› in Europa. Enpal è un’azienda leader nel… ...,IT / Informatique,,Manager,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/enpal-recrute-account-manager-130553/
130552,Enpal recrute Install Partner Manager,Enpal,"Enpal recrute Install Partner Manager (Operations Specialist Settore Fotovoltaico) › Conoscenza Fluente (C1) Della Lingua Italiana Obbligatoria Descrizione dell’azienda Unisciti al nostro fantastico team di Enpal, il primo unicorno › green in… ...",IT / Informatique,,Manager,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/enpal-recrute-install-partner-manager-130552/
130706,NavaSTGI Marine Chantierl recrute Technicien Process,NavaSTGI Marine Chantierl,STGI Marine Chantier Naval recrute Technicien Process Missions principales suivantes: Analyser les plans et dossiers techniques issus du bureau d’études Définir et optimiser les process de fabrication en menuiserie Élaborer les gammes… ...,BTP / Génie Civil,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/stgi-marine-chantier-naval-recrute-technicien-process-130706/
130645,Digital Solutions recrute Photographe Full-Time,Digital Solutions,Digital Solutions continue son expansion ! Nous recherchons un talent visuel capable de capturer l’essence de nos projets et de transformer des images brutes en contenus premium. Digital Solutions recrute Photographe Full-Time… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/digital-solutions-recrute-photographe-full-time-130645/
130465,Clinique Ophtalmologique de Tunis recrute Instrumentiste,Clinique Ophtalmologique de Tunis,Clinique Ophtalmologique de Tunis recrute Instrumentiste Mission • Vérifier la fonctionnalité des équipements dans la salle opératoire la matinée avant le début du programme opératoire. • Remplir et signer la fiche d’ouverture… ...,IT / Informatique,,,,Tunis,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-ophtalmologique-de-tunis-recrute-instrumentiste-130465/
130338,Slim Fit recrute Coach Sportif,Slim Fit,Slim Fit recrute Coach Sportif Motivé(e) pour des séances EMS personnalisées. ›️ Formation sport ›️ Bon relationnel & énergie positive ›️ Expérience coaching souhaitée (EMS › plus) Comment postuler : Cette opportunité… ...,IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/slim-fit-recrute-coach-sportif-ems-130338/
130797,Hb Consulting recrute Comptable Senior,Hb Consulting,"Hb Consulting recrute Comptable Senior Dans le cadre du développement de son activité, le cabinet HB Consulting, cabinet d’expertise comptable basé à Menzah 6 – Ariana, recrute un(e) Comptable Senior Tâches comptables… ...",IT / Informatique,,Senior,,Ariana,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/hb-consulting-recrute-comptable-senior-130797/
130699,Otis Déménagement Offre Stage en Communication,,"Otis Déménagement Offre Stage en Communication Chez Otis Déménagement, nous ne transportons pas seulement des cartons, nous accompagnons des changements de vie. Entreprise à taille humaine et réactive, nous mettons un point… ...",Marketing / Communication,,Stage,,,Stage,,2026-03-23,,Non,TunisieTravail,https://www.tunisietravail.net/otis-demenagement-offre-stage-en-communication-130699/
130711,Ips Solutions recrute Chaudronnier,Ips Solutions,"Ips Solutions recrute Chaudronnier Exigence : • Préparer et mettre en forme les tôles en acier inoxydable. • Lecture de plans techniques. • Découpe et formage : Utilisation de machines (cisaille, laser,… ...",Toutes offres Tunisie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ips-solutions-recrute-chaudronnier-130711/
130814,Keyndgo Conciergerie offre Stage Back Office,,"Dans le cadre du développement de notre agence de conciergerie immobilière spécialisée dans la gestion de locations courte et moyenne durée, Keyndgo Conciergerie offre Stage Back Office › Missions principales : Gestion… ...",IT / Informatique,,Stage,,,Stage,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/keyndgo-conciergerie-offre-stage-back-office-130814/
130813,Keyndgo Conciergerie recrute Agent de Terrain,Keyndgo Conciergerie,"Dans le cadre du développement de notre agence de conciergerie immobilière spécialisée dans la gestion de locations courte et moyenne durée, Keyndgo Conciergerie recrute Agent de Terrain Dynamique et rigoureux(se) pour renforcer… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/keyndgo-conciergerie-recrute-agent-de-terrain-130813/
130808,Kelma recrute Marketing and Innovation Director,Kelma,"Kelma recrute Marketing and Innovation Director Location: Tripoli, Libya (International Placement) Industry: Retail – Recruiting on behalf of our client Contract Type: Full-time Executive International Benefits: Housing provided Transportation provided Annual round-trip… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/kelma-recrute-marketing-and-innovation-director-130808/
130464,Clinique Ophtalmologique de Tunis recrute Infirmier,Clinique Ophtalmologique de Tunis,"Clinique Ophtalmologique de Tunis recrute Infirmier Mission · Assurer la passation · Accueillir le patient · Vérifier l’identité du patient, le motif d’hospitalisation, la lettre d’admission, le nom du médecin traitant et… ...",IT / Informatique,,,,Tunis,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-ophtalmologique-de-tunis-recrute-infirmier-130464/
130811,Effios Expertise recrute Lead Data Engineer,Effios Expertise,"EFFIOS EXPERTISE est la filiale technique du groupe EFFIOS, cabinet de conseil français reconnu pour son engagement dans la transformation numérique des politiques publiques, et notamment pour son expertise historique dans le… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/effios-expertise-recrute-lead-data-engineer-130811/
130795,Ctrl X recrute Graphiste Technique / Designer Signalétique,Ctrl X,"CTRL X est une sociéte spécialisé dans la conception et la fabrication d’objets sur-mesure (signalétique, PLV, décoration, design produit) à base de plexi, bois et autres matériaux. Nous allions artisanat de précision… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ctrl-x-recrute-graphiste-technique-designer-signaletique-130795/
130691,Cekterys recrute Ingénieur.e Électricité,Cekterys,"Cekterys recrute Ingénieur.e Électricité Motivé(e) et rigoureux(se). Missions Principales: Concevoir, développer et superviser les projets électriques Réaliser des études techniques et établir des cahiers des charges Assurer la conformité des installations électriques… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/cekterys-recrute-ingenieur-e-electricite-130691/
115672,Maltex recrute Chef Atelier,Maltex,"Maltex recrute Chef Atelier Compétences requises Technicienne textile Ayant déjà eu une expérience de Chef d’atelier Capable de réaliser patronages, échantillonnages, prototypes Création de fiches techniques Utilisation de toutes les machines de… ...",Hôtellerie / Restauration,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/maltex-recrute-chef-atelier-115672/
124898,Clinique Ezzahra recrute Sage Femme,Clinique Ezzahra,"Clinique Ezzahra recrute Sage Femme Expérimenté Profil Une sage femme Disponibilité : jour / nuit Expérience : 5 ANS Mission – Prendre en charge et surveiller la femme enceinte avant, pendant et… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/clinique-ezzahra-recrute-sage-femme-2-124898/
130762,Société Alaeddine des Travaux Publics et Hydrauliques recrute Technicien Génie Civil,Société Alaeddine des Travaux Publics et Hydrauliques,Société Alaeddine des Travaux Publics et Hydrauliques recrute Technicien Génie Civil Profil Technicien de génie civil nouveau diplômé pour son poste de suivie et coordination des travaux de chantier Comment postuler :… ...,Ingénierie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/societe-alaeddine-des-travaux-publics-et-hydrauliques-recrute-technicien-genie-civil-130762/
130602,Ébénor Création recrute Chef de Production,Ébénor Création,"Ébénor Création recrute Chef de Production Profil Dynamique et doté d’un fort esprit de leadership Être diplômé (BTP BTS ou équivalent) en spécialité technique (mécanique, maintenance, électromécanique, , etc. ou équivalent) ›… ...",IT / Informatique,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/ebenor-creation-recrute-chef-de-production-130602/
99054,AutoworldGuesmi recrute Mécanicien,AutoworldGuesmi,"AutoworldGuesmi recrute Mécanicien Profil recherché Expérience confirmée en mécanique automobile (réparation, diagnostic, entretien). Sérieux, rigueur et souci du détail. Bonne capacité à travailler en équipe. Résidant à Ben Arous ou dans les… ...",IT / Informatique,,Confirmé,,Ben Arous,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/autoworldguesmi-recrute-technicien-maintenance-automobile-99054/
130761,Société Alaeddine des Travaux Publics et Hydrauliques recrute Ingénieur Génie Civil / Hydraulique,Société Alaeddine des Travaux Publics et Hydrauliques,Société Alaeddine des Travaux Publics et Hydrauliques recrute Ingénieur Génie Civil / Hydraulique Profil Ingénieur génie civil ou hydraulique nouveau diplômé pour son poste de suivie et coordination des travaux de chantier… ...,Ingénierie,,,,,,,2026-03-23,"Fév, 2026",Non,TunisieTravail,https://www.tunisietravail.net/societe-alaeddine-des-travaux-publics-et-hydrauliques-recrute-ingenieur-genie-civil-hydraulique-130761/
